FRAME,TARGET LINK,ROUTE COUNT,FINAL CAPACITY, MALICIOUS TRAFFIC
0,,0,nan,nan
1,1106 -> 1105,5,16000,4000
2,1106 -> 1105,5,16000,4000
3,1106 -> 1105,5,12000,8000
4,1106 -> 1105,5,4000,16000
5,1106 -> 1105,5,8000,12000
6,1106 -> 1105,5,16000,4000
7,1106 -> 1105,5,16000,4000
8,1106 -> 1105,5,16000,4000
9,1106 -> 1105,5,8000,12000
10,1106 -> 1105,5,8000,12000
11,1106 -> 1105,5,20000,0
12,1106 -> 1105,5,16000,4000
13,1106 -> 1105,5,16000,4000
14,1106 -> 1105,5,12000,8000
15,1106 -> 1105,5,12000,8000
16,1106 -> 1105,5,16000,4000
17,1106 -> 1105,5,12000,8000
18,1106 -> 1105,5,16000,4000
19,1106 -> 1105,5,12000,8000
20,1107 -> 1106,5,8000,12000
21,1107 -> 1106,5,12000,8000
22,1107 -> 1106,5,16000,4000
23,1107 -> 1106,5,12000,8000
24,1107 -> 1106,5,12000,8000
25,1107 -> 1106,5,12000,8000
26,1107 -> 1106,5,16000,4000
27,1107 -> 1106,5,16000,4000
28,1107 -> 1106,5,16000,4000
29,1107 -> 1106,5,20000,0
30,1107 -> 1106,5,12000,8000
31,1107 -> 1106,5,16000,4000
32,1107 -> 1106,5,12000,8000
33,1107 -> 1106,5,12000,8000
34,1107 -> 1106,5,12000,8000
35,1107 -> 1106,5,8000,12000
36,1107 -> 1106,5,4000,16000
37,1107 -> 1106,5,8000,12000
38,1107 -> 1106,5,8000,12000
39,1107 -> 1106,5,16000,4000
40,1107 -> 1106,5,20000,0
41,1107 -> 1106,5,4000,16000
42,1107 -> 1106,5,12000,8000
43,1107 -> 1106,5,16000,4000
44,1107 -> 1106,5,12000,8000
45,1107 -> 1106,5,16000,4000
46,1108 -> 1107,5,16000,4000
47,1108 -> 1107,5,12000,8000
48,1108 -> 1107,5,12000,8000
49,1108 -> 1107,5,8000,12000
50,1108 -> 1107,5,16000,4000
